reviewText,summary,unixReviewTime,reviewTime,rating,label
"I wanted to like this show, but the cliche &#34;woman&#34; doesn't know anything about football&#34; to the overuse of curse words just made watching this extremely uncomfortable. The Plot ok, the jokes &#34;meh&#34;, and usual  completely obvious twists made this boring. Definitely made for a younger, immature, sexiest, and uneducated audience.",IDK what they should say... Sexism and Add another curse word to fill the time!,1391904000,"02 9, 2014",1,-1
"I LOVE the Poirot moves and David Suchet is Poirot embodied. However, since there are many other reviews that give better information on the content of these movies, I am simply commenting on the quality of the video.For some reason, this specific episode is really grainy. I'm not exactly complaining because I'm streaming them at such a little cost through AmazonPrime's annual $79 fee which is a mere pittance. To use the language of Poirot  :DJust saying... I don't know why this one is not very good quality wise, and I just watched the previous two in this season and no prob.  It almost looks like old fashioned film.",Just reviewing film quality not content,1380758400,"10 3, 2013",2,-1
"I have been a Survivor fan since Season 1 and had high hopes for this season.  After three episodes I abandoned it.  None of the cast was that interesting and most were uttering disinteresting  or flat annoying.  The challenges were stale rehashes of past seasons, and the setting was yet another generic tropical beach.  Is Mark Burnett trying to get this show voted off of the network island?",quickly lost interest,1391558400,"02 5, 2014",2,-1
"I wish I hadn't wasted my money. I fine this series not funny at all. It's full of talk of oral sex and stupidity. If I could, I'd get my money back. Don't waste your time or money",Horrible,1359072000,"01 25, 2013",1,-1
Can't think of one good thing to say about this production.  Unless it we snore fest.  As sad waste of time.  Do not bother.,awful,1392595200,"02 17, 2014",1,-1
Why isn't the episode from last night not here yet? I have been noticing it more and more that the tv shows that you buy from here are starting to take longer and longer to get:(,Dance Moms Episode Not Here Yet:(,1366156800,"04 17, 2013",2,-1
"What a mess. First time feature director and screenwriter Leslye Headland goes for the jugular in this 2012 black comedy which takes the same cues as 2011's megahitBridesmaidsdoes but frankly doesn't take them far enough to be remotely funny. In fact, I laughed only once during the film's 91 minute running time (it was the line about Michael Jackson). That's too bad because producers Will Ferrell and Adam McKay were able to recruit a first cljazz cast and then unfortunately lets Headland flounder with a predictably belabored situation, leaden pacing, and gags that are overly deliberate in execution. The threadbare plot focuses on a dysfunctional trio of obnoxious girlfriends who gather together &agrave; laThe Hangoverfor a hedonistic night of celebration before their friend's big wedding. The bride to be is Becky, a former geek whom the trio viciously called ""Pig Face"" in high school behind her back. Now hitting thirty and finding their lives disappointing to say the least, the girlfriends are horrified to be beaten to the altar by someone they treated as a mascot to make themselves feel better.The alpha leader is Regan, the overachieving maid of honor known appropriately as the Hannibal Lecter of bridesmaids. Although resentful of Becky's happiness, she is determined to make sure the wedding goes off without a hitch, a challenge given that she inadvertently ripped Becky's wedding dress during a drunken binge with bubble headed Katie and perennial party girl Gena. The three women desperately figure out how to fix the dress in the middle of the night as they cavort with the various groomsmen out on their own bachelor party. So many moments ring false including the set up and the lightning flash changes in the characters just to service the plot, but at least the cast is game. Fresh from playing the understandably depressed bride inMelancholia, Kirsten Dunst appears to savor her mean girl turn as Regan with surprising acuity and fearlessness. I give her credit for not being afraid to come across as unlikeable. Playing a more extreme version of the obsessed sister she played inWedding Crashers, Isla Fisher plays Katie with nervy comic abandon and obviously reflects her husband Sacha Baron Cohen's go for broke influence.Starting with a scene on a plane with Horatio Sanz as she graphically describes how she gauges a certain act, Lizzy Caplan gets to play Gena as the tough talking chick still aching for the boyfriend who abandoned her when she became pregnant. Adam Scott plays the boyfriend in his typically smarmy manner, while James Marsden gets to play his cynical character in the same vein as Regan's foil. I was surprised to see Andrew Rannells, star of Broadway'sThe Book of Mormon, play Katie's flamboyant co worker and the party stripper. Rebel Wilson, who played Kristen Wiig's brain dead roommate inBridesmaids, has to play straight woman this time to the nasty trio as poor Becky, though she gets to have a few choice comic moments in the home stretch. Speaking of which, Headland cuts a lot of corners in the third act in a last ditch effort to deepen the characters. It doesn't really work since any goodwill the movie generated had long since evaporated by then. It's no wonder this movie has shown up on Amazon Instant Video and Video on Demand a month before its theatrical release since word of mouth will likely sink the film's chances at the box office. At least at home, the producers have gullible viewers like me who were willing to give it a try without leaving the couch, a big mistake on my part.",Bridesmaids Gone Bad...Really Bad,1344988800,"08 15, 2012",1,-1
"The film immediately reminds one of &#34;2001: A Space Odyssey.&#34; A crew of people head out to one of Jupiter's moon to search for life and communications is lost giving a new meaning to the phrase &#34;The Jupiter Effect.&#34; Like &#34;2001&#34; the film doesn't spend a lot of time building character, but admittedly this production does a better job, but then what film didn't. In &#34;2001&#34; the sell was special effects. The crew of this feature are the best no accent English speaking white Asian scientists and engineers from around the globe.Science fiction wise, the movie addresses some of the issues of a Europa mission such as the deadly radiation that comes from Jupiter. Radiation destroys cell structure making the existence of large complex organisms questionable. People are sent to Europa because an &#34;unmanned probe wasn't going to do it.&#34; Personally I would have sent maybe one or two just to be sure.The movie utilizes camera logs and installed video cameras on board to give the film a modern hand held low budget &#34;Paranormal&#34; feel to it. Indeed, like so many films in this genre, one must wait for nearly the last scene to see a glimpse of &#34;it.&#34; For me the introduction of multiple installed cameras as a substitute for a film cheapened the production.Parental Guide: No f bombs, sex, or nudity.",Also sprach Zarathustra,1381536000,"10 12, 2013",2,-1
"I hope that people enjoy the TV series that did not read the book.  I suspect others who have read the book are gravely disappointed.  Spoilers will appear in this description.  It seems that everyone in town are less than 30 years old other than Big Jim and a few of his cohorts.  The age curve is so skewed that it doesn't allow the sense of town to be depicted.  It feels fake.  In order to believe, you just can't have too many FAKE arguments.  Big Jim's looney son was an excellent demented character in the book but in the TV series he is just a half wit.  Barbie's character in the book was believable.  Again maybe those who did not go read the book first might find his character acceptable but viewed from the books perspective he just doesn't have the true strength of character necessitated for this story.  The red haired &#34;reporter&#34; walks, walks and walks through her role that really should have been charged full of energy.  The two linked kids finding the egg   too soon, too boring and just too goofy.  Aces for the Book, Jokers for the TV series.",Again the Movie Disappoints the Book - Not Surprising,1376956800,"08 20, 2013",2,-1
"I have always been intrigued by the Amityville killings and the hauntings (i.e. ""Horror""). I have found the film itself to be one of the better made horror films in its genre due to its supposed true story. I even red the Jay Ansen book and found that just as scary. Even if in the back of my mind, my beliefs through the years have turned a little cynical with the validity of this tale, my child brain still believes in a fascinated way. So I continue to explore some new information.This new entry into the world of the Amityville Drama is about Daniel Lutz, step son of George and son Kathy Lutz. Throughout the film, Daniel emphasizes his hate towards George. He is filled with anger at almost every step and seems to never let go of this, despite his therapeutic efforts to either resolve the issue or at least get to the truth of it.This documentary does neither to explore the truth or his own personal anger, but rather carries the torch that George and Kathy had started out in 1979 about the hauntings of the house. His descriptions of the happenings in the house are virtually a verbatim of either the book or the movie. If anyone knows anything about Hollywood ""true stories"" they almost never follow the reality in favor of embellishment for the entertainment value, as well never follow the narrative of a book as some things are unfit for movie adaptations for purposes of translating. So what we are left with is an angry guy who decides to take his own cut of the Amityville Horror in the wake of his parents death.The documentary filmmaker, Lauren Dido (?), does not seem to uncover anything. Nor does she ask the right questions. But just incites Daniel half of the time. It is almost as if this is just another scam, in the same way George, Kathy and Jay put together the book and later the movie. This telling, however, is much less successful. I think for those who just need to find out what is in this documentary will want to watch it despite any review will have to decide for themselves about what is in this. Even though I fall into that category, I personally found it dull, boring and insulting.","Promising, but Ultimately Wasted Time",1365984000,"04 15, 2013",1,-1
"The creators of this show are certainly not trying to reel in viewers with the first show. It is slow moving and dull. This show won't get another season, I can promise you.",Boring,1394409600,"03 10, 2014",1,-1
"Beyond slow paced, boring and cliched, is it sponsored by tobacco companies?  A jarring amount of cigarette smoking in the first 15 minutes.  Didn't finish watching it.  Watched a third and it just never got any better.  How is it getting the good reviews?  Mystery to me.  Got to be mighty bored to be entertained by this.","Slow, boring, cliched",1392768000,"02 19, 2014",1,-1
"Boring, couldn't get past the first 20 mins, fell asleep and then continued for another 10 mins and quit. It was just a pointless waste of my time",Don't waste your time,1383523200,"11 4, 2013",1,-1
"If you are ok with fairly wooden acting, uninspired dialog, unimpressive mediocre special effects....AND, yet another virus that rapidly turns one into a frothing at the mouth violent creature (dripping with black crude oil   reminiscentof the X Files)     go for it! It's not without some entertainment value.....but it's definitely been there done that type of virus zombie fare. Definitely needs some work to come up to par with all the other cool avant garde TV shows that are out there now.",not up to par.....,1389916800,"01 17, 2014",2,-1
"I am a HUGE fan of AHS season 1 and it is with sadness I can't say the same about Asylum.  When I realized what the creators were going to do with each season, I thought it was risky but brilliant.  I loved the idea; so I waited with anticipation for Asylum to start...they even have the actor from Babe...well know and uber talented added to the cast this year.  Zachary Quinto and Jessica Lange and Evan Peters back...I was SO stoked...then I watched it.  I tried, tried SO hard to love it like I did season one...but I just can't.  It isn't that there is too much going on...I don't like torture porn.  I find it trite and unnecessary.  So for those reasons I am out.  Here's hoping season 3, if there is one, is more along the lines of true horror instead of just horrific.",Sad to say...I am out.,1353283200,"11 19, 2012",1,-1
"I only watched one show, I wasn't entertained, puking into a trash can, get a life. . . it sucks",didn't do much for me,1398902400,"05 1, 2014",1,-1
"Whitney Pilot [HD]copy of "" Friends"" ,  is not so bad, but many years watch shows like this , i need a break , ok!",copy,1318809600,"10 17, 2011",2,-1
"There are just so many things that are wrong about this show.  I was expecting 30 Rock funny and sarcastic, not cute musical.  I couldn't believe they were serious with the music.  I thought, ""O.K. any minute they'll break and let us in on the music joke.""  But sadly they didn't.  Good voices but this was a mish mash of wrongness.",No,1367107200,"04 28, 2013",1,-1
"It was intriguing to start, although a tad slow.  Then it started getting interesting, then odd, then cool, then it became ridiculous.  Another never ending &#34;Lost&#34; or &#34;Revolution&#34; that suckers you into watching it, but promptly goes to boring filler dialogue land after a zillion episodes, making you sorry you invested wasted the time.","Started off interesting, but then degenerated",1391990400,"02 10, 2014",2,-1
"I loved the book, which is beautifully written and a thoughtful study of food, consumption, and humanity.  The film is stunning in its photography and the music is very eerie.  Sadly, they did not maintain the major plot elements of the book which would have made the film more meaningful and profound.  Or they might have vaguely implied it, but images were not enough. We needed a voiceover or some narrative to give the audience more of an idea of what is going on in the lair.",I loved the book,1405468800,"07 16, 2014",2,-1
"This is just a trailer... Stop putting spam in my prime, I will NEVER BUY THIS MOVIE now that you've stooped to this deceitful way of advertising.",Stop putting COMMERCIALS in prime!!!!!,1383177600,"10 31, 2013",1,-1
"Horror fans will likely recognize Joe Swanberg as the nerve grating older brother that was shot in the back with an arrow in ""You're Next"" and probably remember the disturbing short he directed for ""V H S"" involving Emily, the bump on her arm, and aliens. ""Drinking Buddies"" is a more lighthearted but genuine side of the multi talented (actor, director, writer, producer, and often cinematographer) Swanberg. The comedy is noteworthy for being completely improvised and having no script. While the film's spontaneity is admirable, the awkward structure of ""Drinking Buddies"" restrains it from making much of an impact overall.""Drinking Buddies"" is really an appropriate name for the film. Not only does it describe Kate and Luke's relationship perfectly, but the film is mostly people sitting around talking while drinking. It's a simple concept, but at the same time it's as if you're getting the chance to become a part of the daily lives of these characters. Getting into that mindset is a serious plus since it makes it seem like there's much more depth to these characters than there really is.This is where the film's impulsive nature starts to work against it. While there are key events in the film that drive the story along everything in between feels rather unremarkable. The film is a comedy, but nothing really makes you laugh. Maybe it'll be different for people who actually drink. In between the comedy, there isn't enough drama or enough romance to really make you care about the few twists and turns along the way. You're mostly just witnessing strangers talk at a bar or in an apartment and it's expected to be amusing. The resolve isn't very satisfying either. There's obviously a connection between Kate and Luke, but the choices they make don't really make any sense. They show all the emotions of jealous lovers, but never really capitalize on that. You've probably never seen a movie end with the pjazzing of a banana, but you're about to.""Drinking Buddies"" is the type of film that seems like it was a really fascinating idea on paper. Being nearly entirely improvised deserves some sort of recognition, but at the same time it lacks the absorbing qualities a polished script and amusing story can contribute. Jake Johnson and Olivia Wilde give some pjazzionate performances, but ""Drinking Buddies"" is otherwise nothing more than a drunken blur that you'll likely forget about by morning. ""Drinking Buddies"" is to drinking what ""Waiting..."" is to the food industry.",The ups and downs of improvisation,1377820800,"08 30, 2013",2,-1
"This is a well made Korean horror movie that had lots of potential but it doesn't know when to quit. The idea behind it isn't bad, the setting is great. But it loses all its punch because of an ending that seemingly goes on forever.",well made but...,1351814400,"11 2, 2012",2,-1
"I absolutely LOVED the first season and a half of this series.The direction of the Series changed radically in the last half of the Second Season.Fans of the show will be VERY disappointed in the third season.By the third season, the writers appeared to have run out of any new ideas. Beloved characters were allowed to flounder around without anything meaningful to do. The George Tucker and Lemon Breeland characters were especially wasted in the third season.I am surprised the show is still on the air",Third Season MAJOR Disappointment,1384905600,"11 20, 2013",1,-1
"Elementary?  Yes.  In concept, presentation, and take away messages.  Okay if you have absolutely nothing else to do, such as cleaning your toe nails, scrubbing the bathroom floor, pulling weeds.  Otherwise, I suggest you pjazz.",The title says it all.,1392422400,"02 15, 2014",2,-1
"I watched perhaps 20 minutes of this movie because I like Michael Fjazzbender as an actor. Surely he wouldn't choose a second rate role in a second rate movie I thought. I was wrong. Though if you like a movie full of sword swinging but very little artistic irony and a predictable plot line you may like this one. For me however, after watching a little bit if this celluloid disappointment I gave up and clicked remove from list.",Sandals and Swords???,1390867200,"01 28, 2014",2,-1
"The actors are attractive and wooden. Good series for adolescents who are more into clothes, cars, gadgets, and romance, with a now and then bloody fight to break the monotony. As to &#34;Arrow&#34; himself: I am reminded of a review of Talullah Bankhead in Cleopatra: &#34;She displayed the gamut of emotion from A to B.&#34;",not unless you're fourteen,1361404800,"02 21, 2013",2,-1
"I started watching it because it sounded like a good idea, but had to stop watching half way through the first episode. The story lacks that grip factor, it is boring. The poor acting makes it that much harder to watch. I felt this story was going to drag out all season without giving any answers and couldn't spend my time and money on it.","Lacks the 'grip' factor and the acting is poor, overall too slow and boring.",1385078400,"11 22, 2013",2,-1
"I can't even wrap my mind around how awful this film is.  In every way, it's a total waste of time.",Soooo Very Bad,1399507200,"05 8, 2014",1,-1
"A few funny jokes but that's about it. I don't think it's sustainable over the long haul. I'd watch it if there wasn't anything else on, but I wouldn't go out of my way to see it.",Meh,1367107200,"04 28, 2013",2,-1
"Martin (Cillian Murphy) and Kate (Thandie Newton) are a married couple who go off and live on an island. She had a stillborn and the day after she came out of the hospital her husband was at work. In her blog she has a secret of her own she can't tell Martin (one that isn't worth waiting for). The house is huge and they have plenty of food and even electricity from a finicky basement generator and Internet access. Kate is distant and aloof from the start as Martin is the more likeable of the characters.Kate retreats to the bath and doesn't allow her husband to see her naked, as she appears extremely disturbed, blaming Martin for everything. Then suddenly a man in military fatigues, sinisterly armed with a pistol shows up on the island and pjazzes out from his head trauma. Jack (Jamie Bell) the injured man recovers and informs Martin there is a deadly airborne virus killing off the world's population and is headed ""our way."" He wants to seal up the house which is on a cold remote island.The couple doubts Jack's story but have no way to verify it or leave the island. They are prisoners in their own house in a slow developing home invasion film. Twist at the end makes the whole film a waste of time.F bomb, no sex or nudity.",HOME INVASION SOAP OPERA,1332374400,"03 22, 2012",2,-1
"This is your typical organized crime film where competing families play &#34;King of the Hill.&#34; You get the feeling of deja vu when you watch it.It includes, paid off cops, hits, drugs, prostitution, betrayals and an odd scene where they force the ambjazzador of Ghana to open a casino in his embjazzy. This film doesn't bring anything new to the table, except the Japanese &#34;honorably&#34; cut off their own finger rather than have someone else do it to them. With the film being run of the mill crime action, the English subtitles was a big negative as it was apparent they were lazy and didn't translate everything.Parental Guide: F bomb, token sex and nude scene.",DEJA VU ALL OVER AGAIN,1348963200,"09 30, 2012",2,-1
I watched some of this story.  Not too inclined to make it one of those got to watch the whole series type.,Not sure what to make of it,1371686400,"06 20, 2013",2,-1
"This was the worst show on tv . A bunch of cardboard characters , wooden acting , stupid cases and vulgar and tasteless jokes . This was totally repulsive garbage and the fact that TNT kept it on seven seasons shows they are a stupid network .",Really stupid,1396483200,"04 3, 2014",1,-1
"I tried a few episodes.  Nothing that interests me,  Had the feel of the office, but in a worse way.  Maybe I just didn't give it enough time, but I didn't want to waste any more time on it!",Is it just me?,1389312000,"01 10, 2014",1,-1
"The movie never developed a ""feeling"" for the characters, wasnt very scary, wasnt a well made movie in any manner and is so forgetable I had to click on it to remember the basic plotline....what little there was of it.I dont recommend this movie......at all",Dreadful movie about people I dont care about,1319328000,"10 23, 2011",2,-1
"I don't know, it was sort of stupid and maybe just to contrived for me. There are too many better shows to watch.",Just not ...,1403049600,"06 18, 2014",1,-1
"Co produced by Hostel maestro Eli Roth, The Sacrament is the new film by Ti West, an independent director who has earned fans with slow burning and old fashioned supernatural genre films, including The House of the Devil.  The plot is set in motion when a fashion photographer is contacted by his estranged sister, a long term drug user.  Claiming she is rehabilitated, she reveals she is now living abroad in an isolated Christian commune, which she invites him to visit.  With a pair of journalists from the alternative magazine VICE in tow, he travels into the jungle to find her and investigate.  Beyond a fence guarded by men with machine guns, they find a serene, technology free agricultural community lorded over by &#34;Father,&#34; a charismatic preacher.  Father's disciples argue for peace, love, and freedom from the pace of the modern world, but dangerous secrets lie beneath the surface.There is no point in denying or dancing around this fact:  Father is a super thinly fictionalized representation of James &#34;Jim&#34; Jones, the notorious Indiana born religious leader who, in the late 1970s, led his legion of believers, consisting largely of impoverished African Americans, to Guyana and later forced them to commit suicide rather than contend with outside intrusion.  He also ordered the murder of Leo Ryan, a California politician with a particular interest in investigating cults, and four others at a nearby airfield on the same day.  I knew The Sacrament drew inspiration from Jones and the tragedy he wrought before watching the film, but it made me far more uncomfortable than I expected.  In many respects, the film adheres to the true story beat for beat except Ryan and his colleagues are replaced by the VICE reporters, and the plot is revealed via their cameras (a &#34;found footage&#34; format).  The dual aims&#8212;to build suspense and tease the audience in the interest of popcorn entertainment while also recreating Jones' enormous crime&#8212;clash against each other rather than coalesce.There is, I admit, admirable craftsmanship and showmanship on display as suspense slowly mounts via nervous sideways glances and other modest indications of the nightmare to come.  West is as ever a master of subtle time release dread.  However, by the time the images we cannot help but anticipate do come (babies administered poison via a syringe, elderly men and women holding each other as they taste the poisoned juice), they send one's mind to an extreme and haunting place, and it is distasteful to see them blended with footage of co star Joe Swanberg racing around the jungle playing a game of Paranormal Activity.  In my personal opinion, West's well honed directorial gifts and the imposing, magnetic performance of Gene Jones as Father are worthy of a certain amount of objective praise, but nothing compensates for the resulting nausea as a grotesque event which resulted in over 900 futile deaths is exploited for empty headed, sensationalist entertainment.  Other people's mileage will surely vary.",Ti West is a genuine talent led astray here by bad taste,1400112000,"05 15, 2014",2,-1
"Not At All Interesting, Highly Inaccurate, Offensive to Real Musicians    Seriously, you have better things to do with your time, and there are plenty of other things to watch in this genre.","Not At All Interesting, Highly Inaccurate, Offensive to Real Musicians",1394236800,"03 8, 2014",1,-1
"This show isn't what it used to be, but having said that, each week tends to be mildly amusing as the A Team of this new millenium goes about righting wrongs and having some fun.What's annoying is that for a long time now, NONE of the plots even pretend to have any meaningful obstacles... countless systems are bypjazzed with the flick of the wrist and a punch of the keyboard's Enter key... villains are hoodwinked, authorities remain clueless, foes are outsmarted etc. This used to be a smart, sjazzy show but any similarity to the UK's ""Hustle"" has long since been bypjazzed... what we seem to have nowadays is a team of people who effortlessly con everyone, walk away smiling every time... and if the episode can get away with sticking to one location (ie. cheap for the Production) then so be it... at most everyone dons a disguise or change of wardrobe. Ugh.Episode 4.12 ""The Office Job"" however has to go down in the history books as *the* most tedious and boring example of a premise s t r e t c h e d beyond breaking point and well into SNAP territory. I actually believed the producers had lost their minds with this one...",Boring and simply terrible episode,1324339200,"12 20, 2011",1,-1
I tried watching and couldn't even finish watching.  It just wasn't very funny and not interesting at all.  I finish watching all 5 new pilots and this might be the worse one of the five.,Not my type of show,1391644800,"02 6, 2014",1,-1
"Unfortunately, this show is going in the direction of most of the other fare on tv. It is shaping up to be the evil aliens (who really look awful instead of beautiful) against the good guys (FBI agent, priest, etc., as rebels).  The entire show this time advanced that premise rather than developing other aspects.  I wish the aliens weren't so unrelievedly beautiful on the surface and evil underneath too.  It doesn't leave much room for interesting stories other than good guys vs. bad guys.  The only thing I enjoyed this time was looking at the beautiful alien Anna and the neat way she could try on outfits virtually.  I doubt I will watch this next week.  I think I will stick with FlashForward and Fringe as my sci fi of choice this season.  Save your money.",Another good guys vs bad guys show--unrelievedly,1257897600,"11 11, 2009",2,-1
The inventions are unrealistic. This show seems like silly fantasy masquerading as science. What's wrong with inventions that conform to physical reality? It takes real talent to make realistic and normal entertaining. This show gives the wrong messages to kids.,Unrealistic,1391904000,"02 9, 2014",1,-1
"I grew up on Alex P. Keaton and Mike Flaherty. So when Michael J. Fox announced his TV return, I was estatic. And after he did return, I am heartbroken.My personal (and only issue) with the series was that he was now a 'dad'. This is weird even while several friends have now become parents.And a stuffy uptight dad at that  not a cool one who wants to give the kids the keys to the car. ""Interns"" had Mike openly worrying his daughter Eve was being exploited in the workplace. Instead of letting her decide if things in that environment are too bad, he simply wants her to quit.Honestly, I did not mind the disability references (where Mike has to self monitor his stamina...etc). The pilot itself referenced that going to work gives a sense of empowerment for people with disabilities. I understood all of this  and very well. It spoke to me.It likely did make them a 'real person'  throughout scripts, but I  as an individual did not like seeing Mike goof up and get in his kids...etc personal business after being empowered.That's what sunk watching the show for me. Sorry.",Must Not See TV,1405209600,"07 13, 2014",2,-1
Great actors and good cinematography.  Horrible plot line and stupid characters.  The writers need to be more creative than dropping the F word to fill up the time.  It made the actors seem like stutters with Tourette Syndrome.  If at all possible avoid this show.  There are better apocalyptic shows to spend your time on.,Genius actors try to save stupid characters!,1394496000,"03 11, 2014",1,-1
"Did not like this movie, there was too much running and did not enjoy the acting as much as the other version.",Mansfield Park,1398816000,"04 30, 2014",2,-1
"I really hate people who live in pretend time.  Cliff Notes   guy lives not so healthy finally decides to do something about it and somehow got a Greenlight to make this stinker of a finger wagging tome.OK   we're doing things all wrong and he knows how to fix that.  Embarking on a global journey to discover the &#34;perfect&#34; human diet (we all know where that's going) but it's oh so much more than that.  It's designed to fill empty humans with a new lifestyle since all the other lifestyles people like this choose have never worked.OK, so cavemen didn't have Twinkies.The biggest fraud on the planet are folks who claim losing weight is a function of what you eat.But  AND LISTEN CLOSELY FATTIES .....it's not what you eat......it's not even what's eating you........IT'S HOW MUCH YOU MOVE.Diets DO NOT WORK  In fact they make it harder to stay fit.What makes you fit is doing things that make you fit.  Eating Twinkies do not make you fit.  Eating legumes just make you gjazzy, which is fine if you're 10 or have a 10 year old you want to entertain.  What makes you fit is walking around the block.There, now put the $4.99 you would have paid for this boring waste of me me me me me towards some nice comfy walking shoes and get out and walk.  You don't even have to run.  A mile in the morning and a mile in the evening should keep your waist around 32 if you're a guy.  No need to spend money on the gym unless you enjoy the locker room visuals.  But we have the interwebporn today so no need to waste time in a stinky locker room collecting toe nail fungus.",blaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaah,1376092800,"08 10, 2013",1,-1
"I'm ticked off big time!!!! A friend of mine said I needed to watch the comedy &#34;The fart of the seal&#34; and everybody knows that farts are funny, so I went to the video store and asked for &#34;The fart of the seal&#34; and they handed me this movie, and when I watched it I did not see even one farting seal!!!! This is the last time I take movie suggestions from that friend!!!! Geezzow!!!!",Where's the farting seal????,1404000000,"06 29, 2014",1,-1
"Until season 5 this show was ok, after that it became a broken record. Unless you get absorbed into the characters themselves the plot is pretty crappy.",Not my thing,1382486400,"10 23, 2013",1,-1
"Just a dumb movie. I have no idea what made me want to rent this, I just wasted $4. Not Amazon's fault, just mine for hitting the confirm button.",Waste of money.,1399766400,"05 11, 2014",1,-1
"I don't care for this version of BG. First, Boomer and Starbuck are women they should have made them men. Don't get me wrong their should be women fighter pilots but because they were 2 of the main characters practically every episode was about sexual intrigue, jealousy, and who's sleeping with who this week. Secondly, they use bullets instead of lasers. My guess is the producers did this to save money on special effects. Third, the society of this advanced culture still has people smoking and alcoholics and they haven't even cured cancer. A society enlightend and advanced as this(at least 100 200 years or more advanced than earth) would have cured the addiction of smoking and acoholism and or outlawed it. Almost every actor was a drinker, smoker or both. I suspect tobacco companies and alcohol beverage companies paid the actors and probably the producers under the table to smoke in the series. They also would have cured cancer and almost every other disease. It looks like they were practicing 1940's medicine.",not like the original,1363651200,"03 19, 2013",2,-1
"i had really high expectations for this movie. gotta admit that trailer is amazing. huge horror fan here and the buzz about this movie had me psyched....rented this movie early for the ten bucks, and will say that i feel it was a worthwhile rental, i wont be seeing it again or have the need to.five films. just like creepshow....but all found footage. interesting and pretty well done.gotta say though that out of the 5 stories, only 2 were really any good ( first and last ) ....the third and fourth were awful. no seriously. the acting was insanely bad, like, please kill these people now, bad... the second story was merely entertaining.also...the whole 'people got sick, beware when watching this movie' is hokey and has been done before and better.needless nudity completely takes away from the stories. not a buzz kill....just a fact.some interesting scares but the hype is not warranted....save your money for I Saw The Devil....now THAT is a MOVIE.fun rental but you can wait till its cheaper....not missing anything here but still fun.","some good, most not.",1346889600,"09 6, 2012",2,-1
Another dumb comedy about teens and high school . Not funny and the music is awful and sounds like its from rejects from American Idol or The Voice .,Cringeworthy,1397692800,"04 17, 2014",1,-1
"I just couldn't get into this show. Being a Latina living close to the Mexico US  border the problem of the desaparecidas is very real to me and this show just hits too close to home. I know that there are many shows out there that are based on nonfictional cases but I am just too close to this one. The female detective does not interest me enough and because of my emotional connection to the victims and to the Mexican detectives work problems that I just can't care about her issues (even though I appreciate a lead with Aspergers). I hope other people watch the show and that it inspires them to educate themselves about the real and very serious issues facing women (and men) in Juarez, the desaparecidas.",belittles very real victims,1376784000,"08 18, 2013",2,-1
"Dario Argento takes a dump on Bram Stoker's cljazzic story with this amateurish, cheap and dull production of Dracula.  Argento has never been known for thought provoking cinema, and more often than not his stories feature an abundance of style over substance.  Here, even the style comes off as schlocky and cheesy, and not in a &#34;so bad it's good&#34; way either.  The entire cast doesn't speak English as a first language, and it shows in their performances.  With few exceptions, they all come off as stiff and wooden, with lifeless line readings.  Even Rutger Hauer, who has given some terrific performances in his career, is on auto pilot here.  The only actor in the entire cast who really looks like he's enjoying himself is Thomas Kretschmann, who plays the titular Count.  And at times, it looks and sounds like he's doing his best Bela Lugosi impression.  Moving on, as this is a horror movie from Argento, it can be expected that there is a certain amount of blood and gore (along with some amusing female nudity).  While it certainly delivers in that department, the effects still look cheap and fake.  Also worth mentioning for how bad it is, the whole production has the look and feel of a made for TV drama, in everything from the staging and camerawork to the image quality.  A lot of the sets look like sets, and the CGI background enhancements in some scenes is jarring.  The visual effects are also disappointingly bad.  I already mentioned the blood and gore, but there's also a poorly done effect of bodies turning to ash as well as a laughably bad (but incredibly short) scene where Dracula attacks someone in the form of a (CGI) praying mantis(!).  On that note, in this movie Dracula doesn't just take the form of a bat, but also flies, roaches, wolves(?) and the aforementioned praying mantis.  Finally, even though I saw this in 2D, it was actually made for (and shot in) 3D.  Other than being a marketing gimmick, I can't possibly see how it would have benefited this piece of tripe.  Overall, it's best just to avoid this &#34;so bad it's horrible&#34; movie.  There are much better camp cljazzics, and or Dario Argento films if you're so inclined.",Bargain basement Bram Stoker adaptation has Argento reaching a new low,1405987200,"07 22, 2014",1,-1
This show is so bad I gave up half way through the pilot.  It is illogical and foolish. Don't waste your time and Amazon should not waste their money to make this disaster.,So bad I gave up,1392249600,"02 13, 2014",1,-1
I feel compelled to watch it because it is so bad. The theories have more holes than swiss cheese and the &#34;authorities&#34; have no credentials whatsoever. It is like the campiest thing ever filmed.,Incredibly Bad,1385769600,"11 30, 2013",2,-1
